2.498927642591297626e-04 2.455534413456916809e-04
1.135399506893008947e-04 1.125412018154747784e-04
1.152799668489024043e-04 1.139138694270513952e-04
1.167049922514706850e-04 1.171089970739558339e-04
1.133378536906093359e-04 1.124359841924160719e-04
1.143843037425540388e-04 1.135276834247633815e-04
1.134026460931636393e-04 1.125347844208590686e-04
1.134865451604127884e-04 1.126420247601345181e-04
1.146253052866086364e-04 1.140927488449960947e-04
1.135197308030910790e-04 1.125737398979254067e-04
1.184507491416297853e-04 1.178835809696465731e-04
2.179190778406336904e-04 2.704381477087736130e-04
1.133473342633806169e-04 1.124419286497868598e-04
1.323191827395930886e-04 1.289240462938323617e-04
1.139724772656336427e-04 1.130203672801144421e-04
1.136135906563140452e-04 1.127146242652088404e-04
1.133976038545370102e-04 1.124984628404490650e-04
1.152792028733529150e-04 1.143007102655246854e-04
1.204499058076180518e-04 1.239412085851654410e-04
1.133229234255850315e-04 1.124348564189858735e-04
1.173120763269253075e-04 1.164004934253171086e-04
1.142644396168179810e-04 1.133099722210317850e-04
1.149546151282265782e-04 1.147586590377613902e-04
1.135960192186757922e-04 1.127295981859788299e-04
1.142035398515872657e-04 1.133838595706038177e-04
1.133031037170439959e-04 1.124128757510334253e-04
1.160864121629856527e-04 1.162647167802788317e-04
1.184878419735468924e-04 1.178076345240697265e-04
1.299422001466155052e-04 1.263675949303433299e-04
1.285557955270633101e-04 1.217194221680983901e-04
1.134922349592670798e-04 1.125517665059305727e-04
1.135861966758966446e-04 1.127392097259871662e-04
1.135065394919365644e-04 1.126898641814477742e-04
1.143896151916123927e-04 1.135096463258378208e-04
3.225485270377248526e-04 3.234764735680073500e-04
1.149390154751017690e-04 1.143535191658884287e-04
1.137520885095000267e-04 1.128774893004447222e-04
1.137413637479767203e-04 1.128437725128605962e-04
1.135262355091981590e-04 1.126576171373017132e-04
1.222185383085161448e-04 1.215375450556166470e-04
1.146369831985794008e-04 1.136176433647051454e-04
1.134385092882439494e-04 1.125462804338894784e-04
1.143776389653794467e-04 1.134857375291176140e-04
1.182117703137919307e-04 1.176749865408055484e-04
1.145810747402720153e-04 1.134190752054564655e-04
1.175058787339366972e-04 1.178176971734501421e-04
1.139947489718906581e-04 1.131735480157658458e-04
1.134192425524815917e-04 1.124904811149463058e-04
1.136509526986628771e-04 1.127065552282147110e-04
3.678557113744318485e-04 3.382902941666543484e-04
1.151676988229155540e-04 1.143648478318937123e-04
1.134896810981445014e-04 1.125699636759236455e-04
1.146708236774429679e-04 1.141490138252265751e-04
1.191200281027704477e-04 1.165863213827833533e-04
1.133830737671814859e-04 1.124711779993958771e-04
1.042894320562481880e-03 9.658892522566020489e-04
1.140032472903840244e-04 1.131324752350337803e-04
1.231496135005727410e-04 1.236786047229543328e-04
1.136409337050281465e-04 1.127146388171240687e-04
1.134616468334570527e-04 1.126164570450782776e-04
1.135716593125835061e-04 1.127357099903747439e-04
1.749201037455350161e-04 1.526152627775445580e-04
1.136485880124382675e-04 1.129028678406029940e-04
1.230897323694080114e-04 1.212055722135119140e-04
1.157592050731182098e-04 1.140027306973934174e-04
1.134553385782055557e-04 1.125007547670975327e-04
1.137849030783399940e-04 1.127751602325588465e-04
1.138413426815532148e-04 1.131129974965006113e-04
1.134478516178205609e-04 1.125587004935368896e-04
1.134619160438887775e-04 1.125817871070466936e-04
1.139454543590545654e-04 1.130758537328802049e-04
1.133646874222904444e-04 1.124531117966398597e-04
1.134275371441617608e-04 1.125359121942892671e-04
1.138138395617716014e-04 1.129812808358110487e-04
1.134278645622543991e-04 1.124810150940902531e-04
1.134414851549081504e-04 1.125378767028450966e-04
1.135953789344057441e-04 1.128098665503785014e-04
1.188061141874641180e-04 1.169230672530829906e-04
1.152618933701887727e-04 1.143244808190502226e-04
1.135861821239814162e-04 1.128414514823816717e-04
1.133521946030668914e-04 1.124449045164510608e-04
1.158173108706250787e-04 1.149113813880831003e-04
1.148366427514702082e-04 1.141451357398182154e-04
1.135239290306344628e-04 1.127142240875400603e-04
1.132912657340057194e-04 1.123959591495804489e-04
1.874564768513664603e-04 1.820684992708265781e-04
1.133601836045272648e-04 1.124467453337274492e-04
1.143193294410593808e-04 1.132140096160583198e-04
1.134335252572782338e-04 1.125588314607739449e-04
1.145271817222237587e-04 1.139061423600651324e-04
1.150040916400030255e-04 1.138520019594579935e-04
1.133110345108434558e-04 1.124133632401935756e-04
1.203272404382005334e-04 1.209021138492971659e-04
1.522716192994266748e-04 1.409510587109252810e-04
1.133709083660505712e-04 1.125032285926863551e-04
1.267289189854636788e-04 1.265910832444205880e-04
1.133004116127267480e-04 1.124050904763862491e-04
1.135213169618509710e-04 1.127139112213626504e-04
1.421845227014273405e-04 1.386861986247822642e-04
1.139199302997440100e-04 1.130385426222346723e-04
1.134661870310083032e-04 1.126042479882016778e-04
1.137543513323180377e-04 1.129440061049535871e-04
1.139109808718785644e-04 1.131068056565709412e-04
1.136184509960003197e-04 1.126272982219234109e-04
1.255244424100965261e-04 1.237783144460991025e-04
1.140770909842103720e-04 1.129383817897178233e-04
1.170971299870871007e-04 1.161690670414827764e-04
1.162569678854197264e-04 1.152262630057521164e-04
1.138577499659731984e-04 1.131319004343822598e-04
1.222384744323790073e-04 1.209825422847643495e-04
1.174567005364224315e-04 1.188623573398217559e-04
1.134056583396159112e-04 1.124895788962021470e-04
1.133054029196500778e-04 1.124119371525011957e-04
1.135237835114821792e-04 1.126881252275779843e-04
1.360445166938006878e-04 1.376374275423586369e-04
1.145017813541926444e-04 1.134191334131173790e-04
1.148040028056129813e-04 1.139916785177774727e-04
1.133389814640395343e-04 1.124498303397558630e-04
2.143759193131700158e-04 2.232340921182185411e-04
1.137729341280646622e-04 1.129821030190214515e-04
2.591890806797891855e-04 3.232651797588914633e-04
1.152377008111216128e-04 1.138089719461277127e-04
1.180281178676523268e-04 1.173471973743289709e-04
1.145356436609290540e-04 1.132529432652518153e-04
1.176993027911521494e-04 1.167353475466370583e-04
1.137559593189507723e-04 1.127708455896936357e-04
7.242831052280962467e-04 8.938983082771301270e-04
1.138797961175441742e-04 1.130610762629657984e-04
1.186027002404443920e-04 1.168167873402126133e-04
1.156732250819914043e-04 1.153582343249581754e-04
1.188217138405889273e-04 1.175049110315740108e-04
1.142217151937074959e-04 1.132661491283215582e-04
1.136947830673307180e-04 1.127400173572823405e-04
1.140109525294974446e-04 1.130499440478160977e-04
1.150634197983890772e-04 1.142086621257476509e-04
1.136629289248958230e-04 1.127806244767270982e-04
1.135082056862302125e-04 1.126528732129372656e-04
1.135874917963519692e-04 1.126387069234624505e-04
1.135411584982648492e-04 1.127017894759774208e-04
1.146025242633186281e-04 1.136651699198409915e-04
1.134066988015547395e-04 1.125391499954275787e-04
1.158246232080273330e-04 1.144391208072192967e-04
1.135588463512249291e-04 1.126677016145549715e-04
1.133213008870370686e-04 1.124224290833808482e-04
1.134466729126870632e-04 1.125389608205296099e-04
1.144574489444494247e-04 1.131597164203412831e-04
1.138461957452818751e-04 1.128154108300805092e-04
1.161849286290816963e-04 1.152957629528827965e-04
1.193948482978157699e-04 1.184766224469058216e-04
1.134475896833464503e-04 1.125480484915897250e-04
1.140322201536037028e-04 1.130824894062243402e-04
1.185428482131101191e-04 1.175431098090484738e-04
3.111460246145725250e-04 3.451241937000304461e-04
1.138021689257584512e-04 1.128979347413405776e-04
1.151278484030626714e-04 1.141036482295021415e-04
1.143073823186568916e-04 1.134612102760002017e-04
1.133461482822895050e-04 1.124645350500941277e-04
1.287752966163679957e-04 1.290482468903064728e-04
1.136172577389515936e-04 1.127367650042288005e-04
1.133952173404395580e-04 1.125151975429616868e-04
1.150180469267070293e-04 1.148970695794560015e-04
1.135590064222924411e-04 1.126380666391924024e-04
1.137294893851503730e-04 1.128861622419208288e-04
1.159129969892092049e-04 1.137905928771942854e-04
1.184807188110426068e-04 1.166956571978516877e-04
1.243782171513885260e-04 1.209055481012910604e-04
1.134709673351608217e-04 1.125755879911594093e-04
1.137900253525003791e-04 1.128158837673254311e-04
1.205399239552207291e-04 1.202311104862019420e-04
5.715799052268266678e-04 7.648115861229598522e-04
1.164340137620456517e-04 1.158859595307148993e-04
1.134477934101596475e-04 1.125569033320061862e-04
1.177566591650247574e-04 1.157560254796408117e-04
1.163518900284543633e-04 1.143774861702695489e-04
1.136630380642600358e-04 1.128010408137924969e-04
1.138031802838668227e-04 1.129863594542257488e-04
1.137735962402075529e-04 1.127967479988001287e-04
1.136525752372108400e-04 1.126648203353397548e-04
1.134112098952755332e-04 1.124788250308483839e-04
1.136192295234650373e-04 1.127061987062916160e-04
1.151871110778301954e-04 1.142936089308932424e-04
1.141384345828555524e-04 1.133772166213020682e-04
1.135332349804230034e-04 1.126409188145771623e-04
1.289024658035486937e-04 1.287198974750936031e-04
1.137309300247579813e-04 1.128290095948614180e-04
1.152399927377700806e-04 1.136811333708465099e-04
1.194530923385173082e-04 1.200141050503589213e-04
1.136074206442572176e-04 1.127280265791341662e-04
1.137344443122856319e-04 1.127933719544671476e-04
1.136129940277896821e-04 1.126476927311159670e-04
1.134825142798945308e-04 1.125955677707679570e-04
1.187393863801844418e-04 1.175035722553730011e-04
1.176755322376266122e-04 1.162268454208970070e-04
1.449582196073606610e-04 1.488197885919362307e-04
1.136170103563927114e-04 1.127801660913974047e-04
1.224295410793274641e-04 1.196567609440535307e-04
1.136693826992996037e-04 1.125980561482720077e-04
1.133830519393086433e-04 1.124722184613347054e-04
1.293556560995057225e-04 1.257436524610966444e-04
1.138561783591285348e-04 1.129141019191592932e-04
1.136225109803490341e-04 1.126638599089346826e-04
1.136496430262923241e-04 1.126611023209989071e-04
1.146060749306343496e-04 1.135191705543547869e-04
1.144702400779351592e-04 1.135201600845903158e-04
1.142156761488877237e-04 1.133941186708398163e-04
1.169599272543564439e-04 1.174054341390728951e-04
1.135700658778659999e-04 1.126759161707013845e-04
1.191920746350660920e-04 1.181213810923509300e-04
1.149047966464422643e-04 1.137967119575478137e-04
1.137124636443331838e-04 1.129734155256301165e-04
1.148902811110019684e-04 1.141083848779089749e-04
1.143304834840819240e-04 1.140061649493873119e-04
1.136138234869576991e-04 1.126496572396717966e-04
1.135825732490047812e-04 1.127221403294242918e-04
1.145853530033491552e-04 1.134311314672231674e-04
1.137644212576560676e-04 1.129041629610583186e-04
1.136220744228921831e-04 1.127288269344717264e-04
1.176537261926569045e-04 1.179616956505924463e-04
1.190949187730439007e-04 1.172441989183425903e-04
1.137864819611422718e-04 1.128750518546439707e-04
1.133452751673758030e-04 1.124486589105799794e-04
1.135185593739151955e-04 1.126238712458871305e-04
1.142284017987549305e-04 1.131521203205920756e-04
1.133350451709702611e-04 1.124329501180909574e-04
1.134668054874055088e-04 1.125506969401612878e-04
1.133202895289286971e-04 1.124152622651308775e-04
1.134895792347379029e-04 1.125945927924476564e-04
1.133947444031946361e-04 1.124853151850402355e-04
