7.317932322621345520e-04 7.405635551549494267e-04 7.360391900874674320e-04 7.323564495891332626e-04 7.368315127678215504e-04
9.165419032797217369e-04 9.552808478474617004e-04 9.443651651963591576e-04 9.688118007034063339e-04 1.007038168609142303e-03
7.316875853575766087e-04 7.404052885249257088e-04 7.358376751653850079e-04 7.322875899262726307e-04 7.366549689322710037e-04
7.322808378376066685e-04 7.413295679725706577e-04 7.367027574218809605e-04 7.330700173042714596e-04 7.374006672762334347e-04
9.040397126227617264e-04 1.024460885673761368e-03 9.375322842970490456e-04 9.670441504567861557e-04 9.499557199887931347e-04
7.781613385304808617e-04 8.039547246880829334e-04 8.070103940553963184e-04 7.835046853870153427e-04 7.982988026924431324e-04
7.326260674744844437e-04 7.415821310132741928e-04 7.366404170170426369e-04 7.330274092964828014e-04 7.374038104899227619e-04
7.794655975885689259e-04 7.961161318235099316e-04 8.097136742435395718e-04 7.874571019783616066e-04 7.917126640677452087e-04
8.301347261294722557e-04 8.267546072602272034e-04 8.469441672787070274e-04 8.298830944113433361e-04 8.396150660701096058e-04
7.327568600885570049e-04 7.412098930217325687e-04 7.367178914137184620e-04 7.332441164180636406e-04 7.371786632575094700e-04
7.353784749284386635e-04 7.458107429556548595e-04 7.416232256218791008e-04 7.381323957815766335e-04 7.423871429637074471e-04
2.067682798951864243e-03 1.869886880740523338e-03 1.810147194191813469e-03 1.928752404637634754e-03 2.102512866258621216e-03
8.091555791907012463e-04 8.728839457035064697e-04 8.358164923265576363e-04 8.531301864422857761e-04 8.273373823612928391e-04
7.343238103203475475e-04 7.431420381180942059e-04 7.393150590360164642e-04 7.353770779445767403e-04 7.393596461042761803e-04
7.322866586036980152e-04 7.415066356770694256e-04 7.367821526713669300e-04 7.330980151891708374e-04 7.372415857389569283e-04
1.896086847409605980e-03 1.681938418187201023e-03 1.443188171833753586e-03 1.517398050054907799e-03 1.442847191356122494e-03
7.503080414608120918e-04 7.647527381777763367e-04 7.507905247621238232e-04 7.514171302318572998e-04 7.587611908093094826e-04
7.634393405169248581e-04 7.769492804072797298e-04 7.624268764629960060e-04 7.617332739755511284e-04 7.699729176238179207e-04
8.305410156026482582e-04 8.228467777371406555e-04 8.211090462282299995e-04 7.979205111041665077e-04 8.415698539465665817e-04
1.464826869778335094e-03 1.512134913355112076e-03 1.359834801405668259e-03 1.259925542399287224e-03 1.518598874099552631e-03
4.653545096516609192e-03 3.758042119443416595e-03 3.858575830236077309e-03 3.582146717235445976e-03 4.032322205603122711e-03
7.320325821638107300e-04 7.407069788314402103e-04 7.362007745541632175e-04 7.325697806663811207e-04 7.370074163191020489e-04
7.318067364394664764e-04 7.406013319268822670e-04 7.359739392995834351e-04 7.324295002035796642e-04 7.368177757598459721e-04
1.115778228268027306e-03 1.113714417442679405e-03 1.166037633083760738e-03 1.104686409235000610e-03 1.233182498253881931e-03
7.902206270955502987e-04 8.033008780330419540e-04 7.989492150954902172e-04 7.856812444515526295e-04 7.883394719101488590e-04
8.116659591905772686e-04 8.007190190255641937e-04 7.908411207608878613e-04 7.689702906645834446e-04 7.879777112975716591e-04
7.356503047049045563e-04 7.450599805451929569e-04 7.404068601317703724e-04 7.362260948866605759e-04 7.423645583912730217e-04
1.218706020154058933e-03 1.304669189266860485e-03 1.229716930538415909e-03 1.210070680826902390e-03 1.086551113985478878e-03
1.258610980585217476e-03 1.265867031179368496e-03 1.145591842941939831e-03 1.275529153645038605e-03 1.380739384330809116e-03
9.661134681664407253e-04 9.625280508771538734e-04 9.769384050741791725e-04 9.958472801372408867e-04 1.008028862997889519e-03
1.139434287324547768e-03 1.089232042431831360e-03 1.110202400013804436e-03 1.080079935491085052e-03 1.180916093289852142e-03
7.318308926187455654e-04 7.405140786431729794e-04 7.359117153100669384e-04 7.323794416151940823e-04 7.367674261331558228e-04
8.158592390827834606e-04 8.447690051980316639e-04 8.254146086983382702e-04 7.942752563394606113e-04 8.029080927371978760e-04
9.165961528196930885e-04 9.239986538887023926e-04 1.004223711788654327e-03 9.467100608162581921e-04 9.218176128342747688e-04
7.370057282969355583e-04 7.460212218575179577e-04 7.408673991449177265e-04 7.373567786999046803e-04 7.424717186950147152e-04
8.872076286934316158e-04 8.917814702726900578e-04 9.247789857909083366e-04 8.733010035939514637e-04 9.353869827464222908e-04
7.320906734094023705e-04 7.415811414830386639e-04 7.365272031165659428e-04 7.329469663091003895e-04 7.373419939540326595e-04
8.168669883161783218e-04 8.422370883636176586e-04 8.288521785289049149e-04 8.114406955428421497e-04 8.000049856491386890e-04
7.409105892293155193e-04 7.486510439775884151e-04 7.453016587533056736e-04 7.401525508612394333e-04 7.451932178810238838e-04
7.528634159825742245e-04 7.579136290587484837e-04 7.596846553497016430e-04 7.515380857512354851e-04 7.626764127053320408e-04
8.453223854303359985e-04 8.734531584195792675e-04 8.422697428613901138e-04 8.531224448233842850e-04 8.659476297907531261e-04
1.087092328816652298e-03 1.098829205147922039e-03 1.070428988896310329e-03 1.040663104504346848e-03 1.124104368500411510e-03
8.002260001376271248e-04 8.120926795527338982e-04 8.047390147112309933e-04 7.962487288750708103e-04 8.101987768895924091e-04
7.444803486578166485e-04 7.606812869198620319e-04 7.525713881477713585e-04 7.489715353585779667e-04 7.515855249948799610e-04
8.621943998150527477e-04 8.740533376112580299e-04 8.977086981758475304e-04 9.096976136788725853e-04 9.015346877276897430e-04
7.315626717172563076e-04 7.402976625598967075e-04 7.356910500675439835e-04 7.321549346670508385e-04 7.365543278865516186e-04
8.028653101064264774e-04 8.155660470947623253e-04 8.102442952804267406e-04 8.092672214843332767e-04 7.970032747834920883e-04
7.549452711828052998e-04 7.691307691857218742e-04 7.587237632833421230e-04 7.543349056504666805e-04 7.610682514496147633e-04
7.340916199609637260e-04 7.433637510985136032e-04 7.385323988273739815e-04 7.354951230809092522e-04 7.390623795799911022e-04
7.459087064489722252e-04 7.533723255619406700e-04 7.513090968132019043e-04 7.449042168445885181e-04 7.481660577468574047e-04
7.484939415007829666e-04 7.620691903866827488e-04 7.525192922912538052e-04 7.465979433618485928e-04 7.521869847550988197e-04
7.732982630841434002e-04 7.794544799253344536e-04 7.692468934692442417e-04 7.657839450985193253e-04 7.771515520289540291e-04
7.511102012358605862e-04 7.533062016591429710e-04 7.500088540837168694e-04 7.446223753504455090e-04 7.526177796535193920e-04
7.478260667994618416e-04 7.663697469979524612e-04 7.536263437941670418e-04 7.489619310945272446e-04 7.523347740061581135e-04
8.072854252532124519e-04 8.245292119681835175e-04 8.017950458452105522e-04 8.131557842716574669e-04 8.055262151174247265e-04
1.043857657350599766e-03 1.079413108527660370e-03 1.033148029819130898e-03 1.043789554387331009e-03 1.098094857297837734e-03
7.473924779333174229e-04 7.574845803901553154e-04 7.533208117820322514e-04 7.457908359356224537e-04 7.549425354227423668e-04
7.769562653265893459e-04 7.943472010083496571e-04 7.892210269346833229e-04 7.999223307706415653e-04 7.798777660354971886e-04
2.076249802485108376e-03 2.493123756721615791e-03 1.937693683430552483e-03 1.935946522280573845e-03 2.167281927540898323e-03
7.350245141424238682e-04 7.446787785738706589e-04 7.403319468721747398e-04 7.368265651166439056e-04 7.396275759674608707e-04
1.218388089910149574e-03 1.140655949711799622e-03 1.317282672971487045e-03 1.186796813271939754e-03 1.257374533452093601e-03
7.322121527977287769e-04 7.409612881019711494e-04 7.364770281128585339e-04 7.330207736231386662e-04 7.373611442744731903e-04
7.611704641021788120e-04 7.666275487281382084e-04 7.607950828969478607e-04 7.501353975385427475e-04 7.575189811177551746e-04
7.317928830161690712e-04 7.405379437841475010e-04 7.360375602729618549e-04 7.324951584450900555e-04 7.368609658442437649e-04
7.315141847357153893e-04 7.402390474453568459e-04 7.356690475717186928e-04 7.321117445826530457e-04 7.365053752437233925e-04
8.615379338152706623e-04 8.766150567680597305e-04 8.557063410989940166e-04 8.561188005842268467e-04 8.461821125820279121e-04
8.760841446928679943e-04 9.164520888589322567e-04 9.261643281206488609e-04 8.728510583750903606e-04 9.183873189613223076e-04
1.534197246655821800e-03 1.495225471444427967e-03 1.409353222697973251e-03 1.238589058630168438e-03 1.395784900523722172e-03
7.320499862544238567e-04 7.406311924569308758e-04 7.362811011262238026e-04 7.325393380597233772e-04 7.369559607468545437e-04
8.231421816162765026e-04 8.622545865364372730e-04 8.350494317710399628e-04 8.456992800347507000e-04 8.613571408204734325e-04
3.505989443510770798e-03 2.701896242797374725e-03 2.484326018020510674e-03 2.098457422107458115e-03 2.459573326632380486e-03
7.316655828617513180e-04 7.404516218230128288e-04 7.358721341006457806e-04 7.323419558815658092e-04 7.367876241914927959e-04
7.916636532172560692e-04 7.917709881439805031e-04 7.764651090838015079e-04 7.699389825575053692e-04 7.821244653314352036e-04
7.543575484305620193e-04 7.689062040299177170e-04 7.578757940791547298e-04 7.559918449260294437e-04 7.636045920662581921e-04
8.366540423594415188e-04 8.607252966612577438e-04 8.544306037947535515e-04 8.432746981270611286e-04 8.727328386157751083e-04
7.905002566985785961e-04 8.002665708772838116e-04 8.029217133298516273e-04 7.898776093497872353e-04 8.082347339950501919e-04
8.559043053537607193e-04 8.883384289219975471e-04 8.660342427901923656e-04 8.431643946096301079e-04 8.537564426660537720e-04
8.578656706959009171e-04 8.095378871075809002e-04 8.493928471580147743e-04 8.352814475074410439e-04 8.327706018462777138e-04
8.012411999516189098e-04 8.279123576357960701e-04 7.960397051647305489e-04 8.373389136977493763e-04 8.286313968710601330e-04
7.348278886638581753e-04 7.443454232998192310e-04 7.400664035230875015e-04 7.359581650234758854e-04 7.414870779030025005e-04
9.747292497195303440e-04 1.192844123579561710e-03 1.028484315611422062e-03 1.073710154742002487e-03 1.108944416046142578e-03
1.205838634632527828e-03 1.083211507648229599e-03 9.907536441460251808e-04 1.092822174541652203e-03 1.102356938645243645e-03
1.755385077558457851e-03 1.885514473542571068e-03 1.926001626998186111e-03 1.928569632582366467e-03 1.767050474882125854e-03
7.584842969663441181e-04 7.603980484418570995e-04 7.520189392380416393e-04 7.508045528084039688e-04 7.609343156218528748e-04
8.198736468330025673e-04 8.341005886904895306e-04 8.179853903129696846e-04 8.027139119803905487e-04 8.127912878990173340e-04
1.911205588839948177e-03 1.688278163783252239e-03 1.419410808011889458e-03 1.848880317993462086e-03 1.606361242011189461e-03
9.458067943342030048e-04 9.214960737153887749e-04 9.226290276274085045e-04 9.446152835153043270e-04 1.001982600428164005e-03
7.319494034163653851e-04 7.406630902551114559e-04 7.362800533883273602e-04 7.326997001655399799e-04 7.369324448518455029e-04
1.293858280405402184e-03 1.203056657686829567e-03 1.240887911990284920e-03 1.180369639769196510e-03 1.291035674512386322e-03
1.065596239641308784e-03 1.055310713127255440e-03 1.124889706261456013e-03 1.058959634974598885e-03 1.102564041502773762e-03
