6.536500155925750732e-02 6.894693523645401001e-02
4.349641874432563782e-02 4.221908748149871826e-02
5.100328847765922546e-02 5.321390926837921143e-02
4.289241507649421692e-02 4.431645572185516357e-02
4.410541802644729614e-02 4.558961093425750732e-02
4.005072265863418579e-02 4.094087705016136169e-02
6.439807265996932983e-02 6.056772917509078979e-02
4.069344326853752136e-02 4.092064499855041504e-02
3.871403262019157410e-02 3.920206800103187561e-02
6.573978066444396973e-02 6.419288367033004761e-02
4.007596895098686218e-02 3.986474126577377319e-02
4.240041971206665039e-02 4.179716855287551880e-02
4.144497215747833252e-02 4.073395207524299622e-02
5.369704216718673706e-02 5.949189141392707825e-02
4.479749873280525208e-02 4.545705392956733704e-02
3.892600536346435547e-02 4.017709568142890930e-02
5.009886622428894043e-02 4.992473125457763672e-02
4.370211437344551086e-02 4.385944455862045288e-02
7.112503051757812500e-02 7.445042580366134644e-02
4.041339084506034851e-02 4.227204993367195129e-02
3.860354423522949219e-02 3.925676271319389343e-02
6.612565368413925171e-02 6.061545014381408691e-02
3.902041539549827576e-02 3.948215767741203308e-02
4.175254702568054199e-02 4.111499339342117310e-02
4.365444555878639221e-02 4.414223507046699524e-02
4.871499910950660706e-02 4.578528553247451782e-02
4.634658619761466980e-02 4.826181009411811829e-02
4.255137965083122253e-02 4.159430041909217834e-02
5.723168328404426575e-02 4.968345165252685547e-02
4.318654909729957581e-02 4.568189010024070740e-02
4.172454401850700378e-02 4.190600290894508362e-02
5.138962715864181519e-02 4.773595556616783142e-02
4.041723161935806274e-02 4.100451618432998657e-02
4.409375786781311035e-02 4.368912801146507263e-02
4.705975204706192017e-02 4.706902429461479187e-02
6.584526598453521729e-02 6.126325577497482300e-02
4.321523010730743408e-02 4.459255561232566833e-02
4.926477000117301941e-02 5.032023042440414429e-02
3.861092776060104370e-02 3.917741775512695312e-02
4.563014209270477295e-02 4.657412320375442505e-02
3.907973319292068481e-02 3.911135718226432800e-02
8.733255416154861450e-02 7.884883880615234375e-02
4.752642661333084106e-02 4.646166041493415833e-02
5.500071123242378235e-02 5.218802392482757568e-02
5.318953469395637512e-02 4.775489121675491333e-02
3.942434117197990417e-02 4.023097828030586243e-02
4.837107658386230469e-02 5.488634109497070312e-02
3.848455846309661865e-02 3.887253254652023315e-02
3.843951225280761719e-02 3.874285891652107239e-02
4.196826368570327759e-02 4.295015335083007812e-02
4.864974319934844971e-02 4.714695364236831665e-02
3.925081342458724976e-02 3.951264917850494385e-02
4.619714617729187012e-02 4.615282267332077026e-02
4.148262366652488708e-02 4.309813305735588074e-02
4.894684627652168274e-02 4.992644861340522766e-02
4.223228991031646729e-02 4.157325625419616699e-02
