1.158899394795298576e-04 1.158899394795298576e-04
1.158895975095219910e-04 1.158895975095219910e-04
1.158929007942788303e-04 1.158929007942788303e-04
1.158911181846633554e-04 1.158911181846633554e-04
1.158928062068298459e-04 1.158928062068298459e-04
1.158895174739882350e-04 1.158895174739882350e-04
1.158982995548285544e-04 1.158982995548285544e-04
1.158897648565471172e-04 1.158897648565471172e-04
1.158909508376382291e-04 1.158909508376382291e-04
1.158895975095219910e-04 1.158895975095219910e-04
1.158998202299699187e-04 1.158998202299699187e-04
1.158920495072379708e-04 1.158920495072379708e-04
1.158897648565471172e-04 1.158897648565471172e-04
1.158922168542630970e-04 1.158922168542630970e-04
1.158897648565471172e-04 1.158897648565471172e-04
1.158904487965628505e-04 1.158904487965628505e-04
1.158898448920808733e-04 1.158898448920808733e-04
1.158900995505973697e-04 1.158900995505973697e-04
1.158901941380463541e-04 1.158901941380463541e-04
1.158929808298125863e-04 1.158929808298125863e-04
1.158963641501031816e-04 1.158963641501031816e-04
1.158921295427717268e-04 1.158921295427717268e-04
1.158895975095219910e-04 1.158895975095219910e-04
1.158899394795298576e-04 1.158899394795298576e-04
1.158928062068298459e-04 1.158928062068298459e-04
1.158922168542630970e-04 1.158922168542630970e-04
1.158921368187293410e-04 1.158921368187293410e-04
1.158983941422775388e-04 1.158983941422775388e-04
1.158923041657544672e-04 1.158923041657544672e-04
1.158907834906131029e-04 1.158907834906131029e-04
1.158904487965628505e-04 1.158904487965628505e-04
1.158895975095219910e-04 1.158895975095219910e-04
1.158897648565471172e-04 1.158897648565471172e-04
1.158910308731719851e-04 1.158910308731719851e-04
1.158934828708879650e-04 1.158934828708879650e-04
1.158898448920808733e-04 1.158898448920808733e-04
1.158895174739882350e-04 1.158895174739882350e-04
1.158898448920808733e-04 1.158898448920808733e-04
1.158912054961547256e-04 1.158912054961547256e-04
1.158905288320966065e-04 1.158905288320966065e-04
1.158950835815630853e-04 1.158950835815630853e-04
1.158897648565471172e-04 1.158897648565471172e-04
1.158911181846633554e-04 1.158911181846633554e-04
1.158940722234547138e-04 1.158940722234547138e-04
1.158903542091138661e-04 1.158903542091138661e-04
1.158917948487214744e-04 1.158917948487214744e-04
1.158901941380463541e-04 1.158901941380463541e-04
1.158910308731719851e-04 1.158910308731719851e-04
1.158895174739882350e-04 1.158895174739882350e-04
1.158895174739882350e-04 1.158895174739882350e-04
1.158900995505973697e-04 1.158900995505973697e-04
1.158899394795298576e-04 1.158899394795298576e-04
1.158896848210133612e-04 1.158896848210133612e-04
1.158902741735801101e-04 1.158902741735801101e-04
1.158895975095219910e-04 1.158895975095219910e-04
1.158900995505973697e-04 1.158900995505973697e-04
1.158899394795298576e-04 1.158899394795298576e-04
1.158994055003859103e-04 1.158994055003859103e-04
1.158916202257387340e-04 1.158916202257387340e-04
1.158925515483133495e-04 1.158925515483133495e-04
1.158895174739882350e-04 1.158895174739882350e-04
1.158899394795298576e-04 1.158899394795298576e-04
1.158895174739882350e-04 1.158895174739882350e-04
1.158895174739882350e-04 1.158895174739882350e-04
1.158902741735801101e-04 1.158902741735801101e-04
1.158931554527953267e-04 1.158931554527953267e-04
1.158959421445615590e-04 1.158959421445615590e-04
1.158946688519790769e-04 1.158946688519790769e-04
1.158912054961547256e-04 1.158912054961547256e-04
1.158903542091138661e-04 1.158903542091138661e-04
1.158906088676303625e-04 1.158906088676303625e-04
1.158895174739882350e-04 1.158895174739882350e-04
1.158895174739882350e-04 1.158895174739882350e-04
1.158940722234547138e-04 1.158940722234547138e-04
1.158917148131877184e-04 1.158917148131877184e-04
1.159004968940280378e-04 1.159004968940280378e-04
