,dim,train_ndcg,vad_ndcg,test_ndcg,train_mse_pos,vad_mse_pos,test_mse_pos,train_mse_neg,vad_mse_neg,test_mse_neg,train_mse_all,vad_mse_all,test_mse_all,train_mae_pos,vad_mae_pos,test_mae_pos,train_mae_neg,vad_mae_neg,test_mae_neg,train_mae_all,vad_mae_all,test_mae_all,train_avg_col_mse_pos,vad_avg_col_mse_pos,test_avg_col_mse_pos,train_avg_col_mse_neg,vad_avg_col_mse_neg,test_avg_col_mse_neg,train_avg_col_mse_all,vad_avg_col_mse_all,test_avg_col_mse_all,train_avg_col_mae_pos,vad_avg_col_mae_pos,test_avg_col_mae_pos,train_avg_col_mae_neg,vad_avg_col_mae_neg,test_avg_col_mae_neg,train_avg_col_mae_all,vad_avg_col_mae_all,test_avg_col_mae_all,train_poisson_pos_plp,vad_poisson_pos_plp,test_poisson_pos_plp,train_poisson_neg_plp,vad_poisson_neg_plp,test_poisson_neg_plp,train_poisson_all_plp,vad_poisson_all_plp,test_poisson_all_plp,train_normal_pos_plp,vad_normal_pos_plp,test_normal_pos_plp,train_normal_neg_plp,vad_normal_neg_plp,test_normal_neg_plp,train_normal_all_plp,vad_normal_all_plp,test_normal_all_plp,train_ric_rank,vad_ric_rank,test_ric_rank,train_mean_perc_rank,vad_mean_perc_rank,test_mean_perc_rank,test_mse,test_mae,model,alpha,K,K0,priorU,priorV,binary,niter,batch,thold,diversity,novelty,coverage,diversity_train,diversity_vad,diversity_test,novelty_train,novelty_vad,novelty_test,coverage_train,coverage_vad,coverage_test,train_recall1,vad_recall1,test_recall1,train_ndcg1,vad_ndcg1,test_ndcg1,train_prec1,vad_prec1,test_prec1,train_map1,vad_map1,test_map1,train_recall2,vad_recall2,test_recall2,train_ndcg2,vad_ndcg2,test_ndcg2,train_prec2,vad_prec2,test_prec2,train_map2,vad_map2,test_map2,train_recall3,vad_recall3,test_recall3,train_ndcg3,vad_ndcg3,test_ndcg3,train_prec3,vad_prec3,test_prec3,train_map3,vad_map3,test_map3,train_recall4,vad_recall4,test_recall4,train_ndcg4,vad_ndcg4,test_ndcg4,train_prec4,vad_prec4,test_prec4,train_map4,vad_map4,test_map4,train_recall5,vad_recall5,test_recall5,train_ndcg5,vad_ndcg5,test_ndcg5,train_prec5,vad_prec5,test_prec5,train_map5,vad_map5,test_map5,train_recall6,vad_recall6,test_recall6,train_ndcg6,vad_ndcg6,test_ndcg6,train_prec6,vad_prec6,test_prec6,train_map6,vad_map6,test_map6,train_recall7,vad_recall7,test_recall7,train_ndcg7,vad_ndcg7,test_ndcg7,train_prec7,vad_prec7,test_prec7,train_map7,vad_map7,test_map7,train_recall8,vad_recall8,test_recall8,train_ndcg8,vad_ndcg8,test_ndcg8,train_prec8,vad_prec8,test_prec8,train_map8,vad_map8,test_map8,train_recall9,vad_recall9,test_recall9,train_ndcg9,vad_ndcg9,test_ndcg9,train_prec9,vad_prec9,test_prec9,train_map9,vad_map9,test_map9,train_recall10,vad_recall10,test_recall10,train_ndcg10,vad_ndcg10,test_ndcg10,train_prec10,vad_prec10,test_prec10,train_map10,vad_map10,test_map10,train_recall20,vad_recall20,test_recall20,train_ndcg20,vad_ndcg20,test_ndcg20,train_prec20,vad_prec20,test_prec20,train_map20,vad_map20,test_map20,train_recall50,vad_recall50,test_recall50,train_ndcg50,vad_ndcg50,test_ndcg50,train_prec50,vad_prec50,test_prec50,train_map50,vad_map50,test_map50,train_recall100,vad_recall100,test_recall100,train_ndcg100,vad_ndcg100,test_ndcg100,train_prec100,vad_prec100,test_prec100,train_map100,vad_map100,test_map100
0,20,0.8340008383363308,0.8264701183456162,0.7869260014742765,237.1435034763013,241.79164807210535,235.20907120974118,,,,237.1435034763013,241.79164807210535,235.20907120974118,15.326817739127334,15.474484708081555,15.264384665849448,,,,15.326817739127334,15.474484708081555,15.264384665849448,244.508197900728,248.02603151637365,238.93124767546303,,,,355.4419641300037,351.03087120281816,353.74140196021887,15.56516055401488,15.675768688664405,15.38161782776992,,,,18.813832986929576,18.703142932453968,18.77646934043813,-11.407887513269431,-11.617189370654788,-11.29069519402592,,,,-11.407887513269431,-11.617189370654788,-11.29069519402592,-119.49069027135535,-121.81476256925737,-118.5234741380753,,,,-119.49069027135535,-121.81476256925737,-118.5234741380753,0.07800307248153494,0.15562929303283016,0.15765265263302342,0.981329518365074,0.489037292625855,7.387373952707339,235.20907120974118,15.264384665849448,sg_pf_obs,40,20,10,0.1,1.0,0,600,150,3,0.0,0.0,0.0,,,,,,,0.004569107754791218,0.003680670135804036,0.0038075897956593475,0.9173553719008265,0.8770491803278688,0.8688524590163934,0.5595874479371914,0.5235698747632841,0.4744493348599898,0.9098360538482666,0.8770492076873779,0.868852436542511,0.9173553719008265,0.8770491803278688,0.8688524590163934,0.9214876033057852,0.8647540983606558,0.860655737704918,0.5470337450293983,0.5242249431243421,0.4772282598225649,0.9139344096183777,0.8647540807723999,0.8606557250022888,0.0,0.0,0.0,0.9035812672176308,0.8743169398907104,0.8633879781420766,0.5331559117045821,0.5309749527901878,0.4892186989884863,0.8961749076843262,0.8743169903755188,0.863387942314148,0.0,0.0,0.0,0.9132231404958677,0.8770491803278688,0.8586065573770492,0.5386325783992533,0.5387140402741812,0.5077371024533114,0.9057376980781555,0.8770492076873779,0.8586065769195557,0.0,0.0020491803278688526,0.0,0.9066115702479339,0.8770491803278688,0.8639344262295081,0.5397178845379373,0.5508727159931601,0.5252534935562015,0.896721363067627,0.8754098415374756,0.8622950911521912,0.0,0.0,0.003278688524590164,0.90633608815427,0.878415300546448,0.8692622950819672,0.544890664006941,0.5632482211047424,0.541753638881047,0.8961749076843262,0.875683069229126,0.8647541403770447,0.0,0.001366120218579235,0.001366120218579235,0.9061393152302243,0.8758782201405153,0.8823965651834504,0.5485959165266618,0.5785989588267201,0.5593482993723431,0.8957845568656921,0.8711943626403809,0.8723652958869934,0.0,0.00351288056206089,0.00351288056206089,0.9101239669421488,0.8808548009367683,0.8856752537080407,0.551148607287211,0.5864553106783584,0.5749082403311917,0.8965163826942444,0.8719262480735779,0.8668032884597778,0.0,0.005122950819672131,0.0030737704918032786,0.9109274563820019,0.8921090294041114,0.8896239916731721,0.5522274236095961,0.5995993563937739,0.5854511672341259,0.8970856070518494,0.8706739544868469,0.8597450256347656,0.0,0.0018214936247723133,0.00273224043715847,0.9099173553719009,0.8995869112672392,0.891852068696331,0.554757204322731,0.6131630899062864,0.5951840070947023,0.8959016799926758,0.8631147146224976,0.8475409150123596,0.0,0.001639344262295082,0.000819672131147541,0.9064642799268467,0.9224095635355976,0.9067541574282298,0.5946849906823518,0.6810641384704184,0.6587216744583633,0.8721311092376709,0.7491803169250488,0.7249999642372131,0.0,0.0,0.0012295081967213116,0.9108807263911605,0.9552466613624183,0.9282802626438723,0.6773023584221785,0.7628941183690803,0.7229805947683912,0.7554097771644592,0.5326229333877563,0.4954098165035248,0.00016528925619834712,0.0,0.0,0.9177067884934526,0.9754589407001926,0.9340204658057518,0.7331320997472488,0.8027537133154925,0.7498541138015695,0.5906558036804199,0.3622950613498688,0.334754079580307,8.264462809917356e-05,0.0,8.19672131147541e-05
