,dim,train_ndcg,vad_ndcg,test_ndcg,train_mse_pos,vad_mse_pos,test_mse_pos,train_mse_neg,vad_mse_neg,test_mse_neg,train_mse_all,vad_mse_all,test_mse_all,train_mae_pos,vad_mae_pos,test_mae_pos,train_mae_neg,vad_mae_neg,test_mae_neg,train_mae_all,vad_mae_all,test_mae_all,train_avg_col_mse_pos,vad_avg_col_mse_pos,test_avg_col_mse_pos,train_avg_col_mse_neg,vad_avg_col_mse_neg,test_avg_col_mse_neg,train_avg_col_mse_all,vad_avg_col_mse_all,test_avg_col_mse_all,train_avg_col_mae_pos,vad_avg_col_mae_pos,test_avg_col_mae_pos,train_avg_col_mae_neg,vad_avg_col_mae_neg,test_avg_col_mae_neg,train_avg_col_mae_all,vad_avg_col_mae_all,test_avg_col_mae_all,train_poisson_pos_plp,vad_poisson_pos_plp,test_poisson_pos_plp,train_poisson_neg_plp,vad_poisson_neg_plp,test_poisson_neg_plp,train_poisson_all_plp,vad_poisson_all_plp,test_poisson_all_plp,train_normal_pos_plp,vad_normal_pos_plp,test_normal_pos_plp,train_normal_neg_plp,vad_normal_neg_plp,test_normal_neg_plp,train_normal_all_plp,vad_normal_all_plp,test_normal_all_plp,train_ric_rank,vad_ric_rank,test_ric_rank,train_mean_perc_rank,vad_mean_perc_rank,test_mean_perc_rank,test_mse,test_mae,model,alpha,K,K0,priorU,priorV,binary,niter,batch,thold,diversity,novelty,coverage,train_recall1,vad_recall1,test_recall1,train_ndcg1,vad_ndcg1,test_ndcg1,train_prec1,vad_prec1,test_prec1,train_map1,vad_map1,test_map1,train_recall2,vad_recall2,test_recall2,train_ndcg2,vad_ndcg2,test_ndcg2,train_prec2,vad_prec2,test_prec2,train_map2,vad_map2,test_map2,train_recall3,vad_recall3,test_recall3,train_ndcg3,vad_ndcg3,test_ndcg3,train_prec3,vad_prec3,test_prec3,train_map3,vad_map3,test_map3,train_recall4,vad_recall4,test_recall4,train_ndcg4,vad_ndcg4,test_ndcg4,train_prec4,vad_prec4,test_prec4,train_map4,vad_map4,test_map4,train_recall5,vad_recall5,test_recall5,train_ndcg5,vad_ndcg5,test_ndcg5,train_prec5,vad_prec5,test_prec5,train_map5,vad_map5,test_map5,train_recall6,vad_recall6,test_recall6,train_ndcg6,vad_ndcg6,test_ndcg6,train_prec6,vad_prec6,test_prec6,train_map6,vad_map6,test_map6,train_recall7,vad_recall7,test_recall7,train_ndcg7,vad_ndcg7,test_ndcg7,train_prec7,vad_prec7,test_prec7,train_map7,vad_map7,test_map7,train_recall8,vad_recall8,test_recall8,train_ndcg8,vad_ndcg8,test_ndcg8,train_prec8,vad_prec8,test_prec8,train_map8,vad_map8,test_map8,train_recall9,vad_recall9,test_recall9,train_ndcg9,vad_ndcg9,test_ndcg9,train_prec9,vad_prec9,test_prec9,train_map9,vad_map9,test_map9,train_recall10,vad_recall10,test_recall10,train_ndcg10,vad_ndcg10,test_ndcg10,train_prec10,vad_prec10,test_prec10,train_map10,vad_map10,test_map10,train_recall20,vad_recall20,test_recall20,train_ndcg20,vad_ndcg20,test_ndcg20,train_prec20,vad_prec20,test_prec20,train_map20,vad_map20,test_map20,train_recall50,vad_recall50,test_recall50,train_ndcg50,vad_ndcg50,test_ndcg50,train_prec50,vad_prec50,test_prec50,train_map50,vad_map50,test_map50,train_recall100,vad_recall100,test_recall100,train_ndcg100,vad_ndcg100,test_ndcg100,train_prec100,vad_prec100,test_prec100,train_map100,vad_map100,test_map100
0,5,0.8356731458037651,0.86728700159937,0.8217834007085777,4.040350437164307,4.08867883682251,2.0059218406677246,,,,4.040350437164307,4.08867883682251,2.0059218406677246,1.6054555177688599,1.613550066947937,1.0652412176132202,,,,1.6054555177688599,1.613550066947937,1.0652412176132202,5.599009990692139,5.624114036560059,2.0066018104553223,,,,1.6868126392364502,1.6899633407592773,1.6951271295547485,1.861897349357605,1.8615068197250366,1.0656994581222534,,,,1.0617533922195435,1.0628312826156616,1.0644890069961548,-2.5160409315639507,-2.5775034776785555,-2.3936971686861437,,,,-2.5160409315639507,-2.5775034776785555,-2.3936971686861437,-2.9391137358145407,-2.963277856977714,-1.9218993301311806,,,,-2.9391137358145407,-2.963277856977714,-1.9218993301311806,0.4105274947150135,0.518955595585176,0.37578438164129985,0.4193522006279707,0.39057047122101574,0.4295238676969123,2.0059218406677246,1.0652412176132202,wg_wmf_obs,40,5,1,1.0,1.0,0,20000,100,3,0.03494023662882966,3.564392469300426,0.037,0.7076300739294183,0.7261574412151307,0.4824069352371239,0.5972191832744828,0.6558545294950825,0.5639241053649656,0.6588311791419983,0.645714282989502,0.12285714596509933,0.7076300739294183,0.7261574412151307,0.4824069352371239,0.7202538708327522,0.7730757996202716,0.48661397246302907,0.6335592761681622,0.7184436679663673,0.5986279115944908,0.6463636159896851,0.63246750831604,0.1102922111749649,0.07682382480122751,0.17916605812764713,0.13921468638449772,0.7570907146510439,0.8616790808626649,0.5183579806221315,0.6785548698386761,0.7849898937178246,0.6327109586815934,0.6349999904632568,0.613246738910675,0.10190476477146149,0.09694518063886176,0.2154471544715447,0.15425803161652218,0.8145313153856883,0.9058042451682001,0.5762153663097059,0.7239511426280025,0.8149427019956134,0.6668162183888802,0.6225811839103699,0.5427922010421753,0.09722402691841125,0.10963872227646812,0.1866145757265956,0.16949260581336054,0.8663109685218767,0.9354924297745971,0.6407742648308686,0.7587374414525158,0.8330613462554975,0.6982596819956249,0.5940909385681152,0.4801298677921295,0.09331168979406357,0.11108941274933744,0.18425587848692856,0.1859255481896991,0.9049658250802065,0.9546954870746313,0.7156935237123917,0.7823536408361491,0.844044759845496,0.7271205492495869,0.5553463697433472,0.42758655548095703,0.09090909361839294,0.10830194820291067,0.18281729224477875,0.20372259051504335,0.9271936379517631,0.9667676841439072,0.7844430684053325,0.7961265263255372,0.8507347811916369,0.7525301600960551,0.5115584135055542,0.38289424777030945,0.0876159593462944,0.10647031863380028,0.18192534791045084,0.21942157791214392,0.9460549389235398,0.9752587160174425,0.8598871445569558,0.8068188723396795,0.8552572298427611,0.7775164532221716,0.473084419965744,0.34595778584480286,0.08559253066778183,0.10666585297810015,0.181575872644954,0.23690081591024986,0.9574405730581628,0.9811606751653488,0.9313830002509248,0.8134434487204747,0.858288584535943,0.8006215947311208,0.4370923936367035,0.31484851241111755,0.08339105546474457,0.10601199609429487,0.18162049883971895,0.25270553572440363,0.9664355126902204,0.9855687579544743,1.0,0.8183657731975825,0.8603491445168591,0.8217834007085777,0.40545454621315,0.28825974464416504,0.08129221200942993,0.10598409820058585,0.18152475536731416,0.2688424273329934,0.9948659293481201,0.9978422051730751,1.0,0.8331233729915798,0.8662197558807342,0.8217834007085777,0.22564612329006195,0.15304870903491974,0.040646106004714966,0.10599455991072675,0.18170731707317075,0.268230494645589,0.9995980758846598,0.9997772281882316,1.0,0.835425509441723,0.8671482170198866,0.8217834007085777,0.09329739958047867,0.06261298805475235,0.016258442774415016,0.10615288045752545,0.18175843435081057,0.268230494645589,0.9999007245289971,0.9999677241844074,1.0,0.8356084965049714,0.8672603078995634,0.8217834007085777,0.04707597196102142,0.03156493231654167,0.008129221387207508,0.10615148556284,0.18175843435081057,0.268230494645589
